"Departamento","Municipio","Cultivo","Topografia","Drenaje","Riego","pH.agua.suelo.2.5.1.0","Materia.organica..MO...","Fosforo..P..Bray.II.mg.kg","Azufre..S..Fosfato.monocalcico.mg.kg","Acidez..Al.H..KCL.cmol....kg","Aluminio..Al..intercambiable.cmol....kg","Calcio..Ca..intercambiable.cmol....kg","Magnesio..Mg..intercambiable.cmol....kg","Potasio..K..intercambiable.cmol....kg","Sodio..Na..intercambiable.cmol....kg","capacidad.de.intercambio.cationico..CICE..suma.de.bases.cmol....kg","Conductividad.el.ctrica..CE..relacion.2.5.1.0.dS.m","Hierro..Fe..disponible.olsen.mg.kg","Cobre..Cu..disponible.mg.kg","Manganeso..Mn..disponible.Olsen.mg.kg","Zinc..Zn..disponible.Olsen.mg.kg","Boro..B..disponible.mg.kg"
"BOYACÁ","SUTAMARCHÁN","Gulupa","Pendiente","Regular","Aspersión",4.34,4.44477766243198,50.9003111405334,26.2735228652367,2.66767204856089,2.35071013879108,2.45856,0.52428,0.8352,0.07072,6.55643204856089,0.7979,505,2.1,1.5,1.5,0.416949686055566
"BOYACÁ","SUTAMARCHÁN","Gulupa","Pendiente","Regular","Aspersión",4.19,5.27943850698049,68.8254104407036,22.7324463779846,2.9961540545404,2.54992286241745,2.23392,0.514,0.8608,0.1088,6.71367405454041,1.032725,518,1.7,2,1.8,0.375532214509369
"BOYACÁ","SUTAMARCHÁN","Gulupa","Pendiente","Regular","Aspersión",4.42,6.114099351529,22.5355012294307,28.0440611088628,2.50840804566173,2.19133995988999,2.44608,0.80184,0.5152,0.05984,6.33136804566173,0.472175,966,2,2.8,1.6,0.49978462914796
"BOYACÁ","SUTAMARCHÁN","Gulupa","Pendiente","Regular","Aspersión",4.18,5.55765878849666,59.7466795914507,37.1496863617968,3.28482005979513,3.07783658002731,1.17312,0.45232,0.9408,0.07072,5.92178005979513,0.85345,917,2.2,2.8,1.3,0.396240950282467
"MAGDALENA","ZONA BANANERA","Aguacate","Pendiente","Bueno","No cuenta con riego",5.04,2.98412118447208,4.54401267259315,1.10658640226629,0.637056011596631,0.507992445247226,3.16368,0.771,0.1088,0.05984,4.74037601159663,0.113625,40.6,1,4.4,0.4,0.106318649459088
"MAGDALENA","ZONA BANANERA","Aguacate","Pendiente","Bueno","No cuenta con riego",5.28,4.79255301432719,3.21622753924721,2.24478955888304,0.179172003261552,0,5.0544,1.29528,0.2816,0.03808,6.84853200326155,0.21715,88.8,2.6,6.8,0.9,0.416949686055566
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.84,5.34899357735953,2.55233497257424,4.77412990692027,0.796320014495789,0.547834989972499,2.22144,0.67848,0.1216,0.06528,3.88312001449579,0.21715,79.2,2,13.9,1.1,0.0649011779128908
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",5.02,7.78342104062603,7.33236145261963,12.6150849858357,1.8912600344275,1.55385924428563,0.8112,0.3084,0.1504,0.0816,3.2428600344275,0.093425,257,3.6,13.9,3,0.20986232832458
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.65,6.114099351529,2.56893228674106,5.27999797652772,1.30397402373685,0.946260437225225,1.80336,0.62708,0.1728,0.05984,3.96705402373685,0.13635,254,2.2,10.9,1.4,0.127027385232186
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.76,8.27030653327934,6.56888500094571,12.7415520032376,1.97089203587708,1.55385924428563,0.48048,0.22616,0.1312,0.04896,2.85769203587708,0.058075,283,3.5,10.5,2.9,0.0856099136859893
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.63,5.1403283662224,1.7722612067335,25.6411877782274,1.55282402826679,1.22515825030213,0.33072,0.09252,0.0704,0.04896,2.09542402826679,0.04545,186,3.6,1.1,1.5,0.0649011779128908
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.68,6.80965005531943,1.30753641006242,28.9293302306758,0.696780012683815,0.547834989972499,0.38064,0.11308,0.0544,0.04896,1.29386001268381,0.07575,92.5,2.4,1.5,0.7,0.189153592551482
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.74,17.7993511752082,7.38215339512011,9.45340955078915,2.15006403913863,1.76303260409331,1.49136,0.48316,0.32,0.06528,4.50986403913863,0.088375,507,3.7,4.8,4.2,0.230571064097679
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",5.4,7.99208625176316,6.76805277094761,8.94754148118171,0.308574005617118,0.169330815082409,2.9328,0.6682,0.3168,0.20128,4.42765400561712,1.0201,72,2.8,5.8,3.6,0.168444856778383
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.38,16.1300294861112,2.96726782674485,16.7884965600971,1.76185803207193,1.49409542719772,0.3744,0.18504,0.1568,0.11424,2.59233803207193,0.73225,152,5.3,4.1,1.6,0.168444856778383
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.43,4.93166315508528,2.55233497257424,8.69460744637798,1.94103003533348,1.57378051664827,0.51792,0.16448,0.064,0.12512,2.81255003533348,0.20705,249,1.7,3.5,1.1,0.147736121005285
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.33,18.9122323012729,3.06685171174579,15.0179583164711,1.55282402826679,1.22515825030213,0.2496,0.18504,0.1792,0.11424,2.28090402826679,0.386325,84.9,5.8,2.4,1.3,0.147736121005285
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.65,4.30566752167389,1.158160582561,13.3738870902469,1.72204203134714,1.46421351865377,0.99216,0.32896,0.0864,0.09248,3.22204203134714,0.15655,285,2.4,8.4,1.4,0.292697271416975
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.53,5.48810371811762,3.28261679591451,8.94754148118171,1.56277802844799,1.22515825030213,0.67392,0.18504,0.1248,0.2176,2.76413802844799,0.2828,296,2.1,10.9,1.3,0.127027385232186
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",4.66,14.8780382192884,3.00046245507849,39.6790267098341,1.07503201956931,0.876535983955998,0.2808,0.14392,0.0896,0.0544,1.64375201956931,0.179275,214,2.7,1.5,0.7,0.230571064097679
"NARIÑO","SAN ANDRÉS DE TUMACO","Cacao","Plano","No indica","No cuenta con riego",5.07,3.61011681788346,1.0917713258937,5.15353095912586,0.308574005617118,0.129488270357136,3.2448,0.68876,0.1984,0.06528,4.50581400561712,0.159075,80,1.7,9.1,0.8,0.106318649459088
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.3,6.87920512569848,1.24114715339512,3.50945973290166,0,0,0.51792,0.3084,0.1472,0.04896,1.02248,0.101,865,2.8,8.4,0.5,0.0856099136859893
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.48,5.90543414039188,1.10836864006053,2.62419061108863,3.84224406994218,3.53602584436794,1.11072,0.29812,0.1632,0.03808,5.45236406994218,0.0808,873,2.8,0.5,0.6,0.127027385232186
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.33,6.04454428114996,13.4567703801778,2.62419061108863,3.26491205943273,2.69933240513722,1.24176,0.4626,0.1216,0.04896,5.13983205943273,0.13635,1316,3,3.3,2.1,0.20986232832458
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.26,5.83587907001283,1.25774446756194,3.3829927154998,4.64851808461917,3.88464811071408,0.41808,0.1542,0.0896,0.04896,5.35935808461917,0.08585,1382,3.4,0.7,0.9,0.106318649459088
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.55,3.74922695864155,0.909200870058634,4.39472885471469,3.66307206668063,3.24716739510972,0.55536,0.19532,0.0832,0.04352,4.54047206668063,0.047975,589,3,0.5,0.5,0.0856099136859893
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.47,12.5131658264009,8.51077075846416,7.30347025495751,4.03137007338493,3.53602584436794,0.41184,0.17476,0.128,0.0544,4.80037007338493,0.113625,312,1.8,1.4,0.7,0.147736121005285
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.42,10.913399207683,3.01705976924532,7.05053622015378,4.98695409077988,4.25319164942285,0.42432,0.14392,0.1248,0.04896,5.72895409077988,0.0909,519,1.4,0.8,0.8,0.147736121005285
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.57,9.31363258896498,3.19963022508039,10.465145690004,3.12555605689597,2.69933240513722,0.52416,0.21588,0.0928,0.04896,4.00735605689597,0.103525,591,2,1.3,1.7,0.168444856778383
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.54,8.47897174441646,5.87179780593909,5.40646499392958,3.79247406903619,3.4563407549174,0.68016,0.16448,0.1792,0.0544,4.87071406903619,0.093425,413,2.5,2.1,1.5,0.127027385232186
"ANTIOQUIA","MEDELLÍN","Cacao","Pendiente","Bueno","No cuenta con riego",4.38,9.87007315199732,7.28256951011916,6.41820113314448,4.28022007791486,3.93445129162067,0.50544,0.21588,0.1376,0.04352,5.18266007791486,0.103525,483,1.7,1.7,0.7,0.147736121005285
"SANTANDER","RIONEGRO","Cacao","Pendiente","Bueno","No cuenta con riego",4.3,7.64431089986795,15.3986561376962,5.78586604613517,3.10564805653358,2.72921431368117,1.04832,0.43176,0.1888,0.04352,4.81804805653358,0.12625,999,2.3,2.2,1.4,0.706871986878945
"SANTANDER","RIONEGRO","Cacao","Ondulado","Bueno","No cuenta con riego",5.03,2.35812555106069,2.91747588424437,1.86538850667746,0.228942004167539,0.139448906538454,3.0576,0.32896,0.08,0.03264,3.72814200416754,0.07575,55.7,1.8,6.1,0.9,0.127027385232186
"SANTANDER","RIONEGRO","Cacao","Ondulado","Bueno","No cuenta con riego",4.13,2.84501104371399,5.07512672593153,6.6711351679482,2.6278560478361,2.32082823024713,0.51792,0.12336,0.048,0.0272,3.3443360478361,0.0909,865,1,0.5,0.6,0.168444856778383
"SANTANDER","RIONEGRO","Cacao","Ondulado","Bueno","No cuenta con riego",4.83,3.47100667712538,8.36139493096274,2.11832254148118,0.856044015582973,0.597638170879089,2.00928,1.55228,0.1216,0.03808,4.57728401558297,0.088375,203,3.2,6.8,1.3,0.147736121005285
"VALLE DEL CAUCA","JAMUNDÍ","Papaya","Pendiente","Bueno","Aspersión",3.99,8.06164132214221,2.15399943257046,17.9266997167139,4.21054207664648,3.59578966145585,3.70656,0.16448,0.096,0.03264,8.21022207664648,0.11615,972,2.7,1.4,1,0.0856099136859893
"HUILA","GARZÓN","Maracuyá","Plano","Bueno","Aspersión",5.4,2.04138670493209,10.8833884182752,29.9498225770681,0.0804950189381368,0,4.19328,2.03544,0.2048,0.06528,6.57929501893814,0.41915,40.3,1.9,6,0.7,0.170572457809624
"HUILA","SUAZA","Maracuyá","Ondulado","Bueno","No cuenta con riego",4.46,2.09741488401627,316.317567004583,52.1276890663118,0.633898274137827,0.330935146609415,0.89232,0.78128,1.1712,0.04896,3.52765827413783,0.90395,73.9,2,7.4,10,1.22288460785465
"HUILA","SUAZA","Maracuyá","Ondulado","Bueno","No cuenta con riego",5.24,1.31302037683775,198.999761144285,14.1680527833222,0.251546934181677,0.0601700266562572,0.98592,0.74016,0.752,0.04896,2.77858693418168,0.436825,45.7,2.3,6.1,10.9,0.292934335721837
"HUILA","SUAZA","Maracuyá","Ondulado","Bueno","No cuenta con riego",4.82,2.32152760035299,304.944146646299,31.3359392326458,0.55340325519969,0.200566755520857,1.56,0.91492,1.0368,0.0544,4.11952325519969,0.674175,72.9,2.6,9.1,21,1.34524648576687
"HUILA","SUAZA","Maracuyá","Ondulado","Bueno","No cuenta con riego",4.41,2.48961213760553,366.68557144841,24.8411510312708,0.784826434646834,0.310878471057329,1.08576,1.01772,1.536,0.07072,4.49502643464683,0.7575,276,3.7,8.7,16.4,1.05157797877756
"HUILA","SUAZA","Maracuyá","Plano","Bueno","No cuenta con riego",5.08,2.15344306310045,39.1707096236634,4.74245952539366,0.563465132566957,0.371048497713586,2.808,1.15136,0.2816,0.03808,4.84250513256696,0.2323,66,4,6.5,3.2,0.195044833392067
"HUILA","SUAZA","Maracuyá","Pendiente","Bueno","No cuenta con riego",4.03,4.11442933104674,277.322982919039,3.21773120425815,1.39860095405013,0.892522062067816,0.82992,0.31868,0.2368,0.03808,2.82208095405013,0.532775,280,3.6,5.5,3.5,0.121627706644739
"HUILA","SUAZA","Maracuyá","Ondulado","Bueno","No cuenta con riego",5.31,3.6662038983733,288.696403277323,7.0988578398758,0.24148505681441,0,1.42272,0.57568,1.0176,0.04896,3.30644505681441,1.512475,68,2.9,11.6,14.2,1.07605035436
"HUILA","SUAZA","Maracuyá","Ondulado","Bueno","No cuenta con riego",5.2,3.83428843562584,244.249726426885,4.88107119095143,0.392413217323417,0.100283377760429,1.04832,0.514,1.248,0.04896,3.25169321732342,0.9393,87.8,2.7,10.2,10.3,0.586602842711148
"HUILA","GUADALUPE","Maracuyá","Ondulado","Bueno","Manguera",4.51,3.61017571928912,272.448659908346,3.4949545353737,0.654022028872361,0.350991822161501,0.5928,0.4112,0.832,0.03264,2.52266202887236,0.35855,78.9,5.6,3.8,3.7,0.21951720897451
"HUILA","GUADALUPE","Maracuyá","Ondulado","Bueno","Manguera",4.83,4.17045751013092,74.7045243716151,5.5741295187403,0.251546934181677,0,1.42896,0.6168,0.432,0.0272,2.75650693418168,0.361075,53.4,2.6,5.2,5.5,0.439768589216492
"HUILA","GUADALUPE","Maracuyá","Ondulado","Regular","Aspersión",5.2,4.00237297287838,353.687376753229,30.1083943224662,0.271670688916212,0,1.04208,0.78128,1.6128,0.06528,3.77311068891621,2.219475,68.3,2.6,3,9.7,1.14946748110733
"HUILA","GUADALUPE","Maracuyá","Ondulado","Regular","Aspersión",4.16,5.17896473364616,267.574336897653,52.1276890663118,0.734517047810498,0.431218524369844,2.04672,0.74016,0.9344,0.04896,4.5047570478105,1.2625,383,2.7,15.6,6.7,1.19841223227221
"HUILA","GUADALUPE","Maracuyá","Ondulado","Regular","Aspersión",4.35,4.05840115196256,124.130159700042,29.2767243291195,0.734517047810498,0.411161848817758,1.66608,0.76072,1.3056,0.0544,4.5213170478105,2.098275,104.2,2.5,13.1,4.6,0.831326598535573
"HUILA","GUADALUPE","Maracuyá","Ondulado","Regular","Aspersión",3.85,6.46761285258229,127.428451603944,49.3554557551564,2.07274673765702,1.50425066640643,1.9344,0.81212,2.0352,0.09792,6.95238673765702,3.446625,690,4.4,29.5,6.1,1.34524648576687
"HUILA","GUADALUPE","Maracuyá","Ondulado","Regular","Aspersión",4.85,4.2264856892151,217.603427301764,50.7415724107341,0.211299424712609,0,6.14016,1.60368,1.4976,0.11968,9.57241942471261,2.426525,62,2.1,27.4,3.2,1.7123321195035
"HUILA","GUADALUPE","Maracuyá","Ondulado","Regular","Aspersión",4.49,6.29952831532975,216.352351062352,24.4253160345975,0.664083906239628,0.381076835489629,7.45056,3.57744,1.5168,0.08704,13.2959239062396,1.446825,104.5,7.1,34.3,16.8,1.00263322761267
"HUILA","GUADALUPE","Maracuyá","Ondulado","Regular","Aspersión",5.09,5.85130288265631,143.546213025969,10.1483144821468,0.110680651039938,0,3.70656,1.3878,0.4448,0.03264,5.68248065103994,0.66155,69.2,2.7,5.5,6.9,0.41529621363405
"HUILA","GUADALUPE","Maracuyá","Ondulado","Regular","Aspersión",5.1,3.6662038983733,186.70021941397,8.20775116433799,0.271670688916212,0.170481742192729,2.79552,0.62708,0.6368,0.03264,4.36371068891621,0.45955,355,2,7,3.9,0.41529621363405
"HUILA","GUADALUPE","Maracuyá","Pendiente","Regular","No cuenta con riego",4.04,4.7867674800569,85.7367421191501,82.622255489022,1.56965286929367,0.962720426500116,5.0544,1.78872,1.8048,0.10336,10.3209328692937,2.8482,65,11.9,98,7.5,1.46760836367908
"HUILA","GUADALUPE","Maracuyá","Pendiente","Regular","No cuenta con riego",4.06,5.3470492708987,283.82208026663,61.8305056553559,1.54952911455913,0.87246538651573,3.33216,1.60368,2.4384,0.14144,9.06520911455913,3.1512,659,16.1,83.2,13.7,1.68785974392106
"HUILA","GUADALUPE","Maracuyá","Pendiente","Regular","No cuenta con riego",3.94,5.17896473364616,209.918244688238,108.958471944999,1.34829156721379,0.862437048739687,2.88288,1.1822,1.6896,0.11968,7.22265156721379,4.476825,837,10.1,29.7,7.2,1.66338736833862
"HUILA","GUADALUPE","Maracuyá","Pendiente","Regular","No cuenta con riego",4.1,4.56265476372018,213.801455353423,180.788423153693,1.02631149146124,0.621756942114658,3.03888,0.91492,2.4384,0.13056,7.54907149146124,6.565,689,9.5,26.6,8.3,4.5237186264145
"HUILA","GUADALUPE","Maracuyá","Pendiente","Regular","No cuenta con riego",3.91,3.49811936112076,147.819369532009,22.7619760479042,1.85138543557715,1.32374058643766,0.81744,0.40092,0.688,0.04352,3.80126543557715,1.15645,342,3.5,9.3,3.8,0.341879086886722
"HUILA","GUADALUPE","Maracuyá","Pendiente","Regular","No cuenta con riego",4.67,3.33003482386822,300.069823635606,134.749944555334,1.11686838776665,0.962720426500116,0.7488,0.5654,2.88,0.15776,5.46882838776665,10.07475,88.3,6.2,6,8.1,5.25788989388778
"SANTANDER","RIONEGRO","Cacao","Ondulado","Bueno","No cuenta con riego",5.43,4.17045751013092,36.0511428968199,9.87109115103127,0.110680651039938,0,4.26816,1.67564,0.128,0.03808,6.22056065103994,0.204525,71.2,5.1,8.8,10.9,0.31740671130428
"SANTANDER","RIONEGRO","Cacao","Ondulado","Bueno","No cuenta con riego",5.35,4.67471112188854,17.1875128454381,3.77217786648924,0.211299424712609,0.110311715536472,3.33216,1.6448,0.1312,0.03264,5.35209942471261,0.113625,65.8,2.2,8.1,1.2,0.195044833392067
"SANTANDER","RIONEGRO","Cacao","Ondulado","Bueno","No cuenta con riego",5.36,3.83428843562584,25.3276322732954,4.32662452872034,0.201237547345342,0,3.12624,1.1822,0.0928,0.03264,4.63511754734534,0.103525,37,1.6,2.8,0.9,0.146100082227182
"SANTANDER","RIONEGRO","Cacao","Pendiente","Bueno","No cuenta con riego",4.44,4.11442933104674,5.06669629218164,5.5741295187403,1.68033352033361,1.35382559976579,0.5616,0.60652,0.1472,0.0272,3.0228535203336,0.1919,355,2.5,15.2,4.1,0.170572457809624
"SANTANDER","RIONEGRO","Cacao","Pendiente","Bueno","No cuenta con riego",4.67,4.73073930097272,6.28527704485488,3.77217786648924,0.764702679912299,0.59167192878653,1.73472,1.62424,0.1952,0.03264,4.3515026799123,0.234825,92.3,1.9,8.9,1.1,0.146100082227182
"SANTANDER","RIONEGRO","Cacao","Pendiente","Bueno","No cuenta con riego",3.99,6.24350013624557,6.18779058464102,6.68302284320248,5.76545573144405,4.97405553691727,0.46176,0.39064,0.192,0.03264,6.84249573144405,0.30805,1800,2,6,2.5,0.170572457809624
"SANTANDER","RIONEGRO","Cacao","Pendiente","Bueno","No cuenta con riego",4.18,5.45910562906706,5.57037633661991,5.5741295187403,3.92413217323417,3.37954983052645,0.81744,0.33924,0.1664,0.03264,5.27985217323417,0.194425,926,2.7,9.4,2.1,0.146100082227182
"CUNDINAMARCA","FUSAGASUGÁ","Tomate de arbol","Ondulado","Bueno","Gravedad",5.06,10.3895853884749,255.44442160811,16.8016744289199,1.20742528407205,0.892522062067816,3.59424,0.89436,0.5984,0.03264,6.32706528407205,0.234825,99.4,26.4,3.1,5.6,0.341879086886722
"CUNDINAMARCA","GRANADA","Uchuva","No indica","Bueno","No cuenta con riego",5.61,12.3505716564212,109.750906818497,17.6333444222666,0.3468,0.2475,6.51456,0.8224,0.336,0.0544,8.07416,0.345925,42.1,7,3.5,9.9,0.464240964798935
"CUNDINAMARCA","GRANADA","Uchuva","No indica","Bueno","No cuenta con riego",5.56,13.9193606707782,129.410676294959,26.9203260146374,0.2142,0.1386,7.56288,0.95604,0.592,0.06528,9.3904,0.340875,42.3,8,4,11.7,0.61107521829359
"CUNDINAMARCA","GRANADA","Uchuva","No indica","Bueno","No cuenta con riego",4.97,15.4881496851352,26.7086904596584,19.2966844089599,0.845197698850436,0.651841955442787,3.21984,0.59624,0.2944,0.07616,5.03183769885044,0.583275,94.2,10.7,6.6,14.3,0.41529621363405
"CUNDINAMARCA","GRANADA","Uchuva","No indica","Bueno","No cuenta con riego",4.98,15.3200651478827,23.7678489098736,19.2966844089599,0.774764557279567,0.561586915458401,2.50224,0.39064,0.2048,0.07616,3.94860455727957,0.431775,72.7,7.2,4.7,9.8,0.488713340381377
"CUNDINAMARCA","GRANADA","Uchuva","No indica","Bueno","No cuenta con riego",4.71,5.96335924082467,19.0884988196084,13.3363827899756,3.86376090903057,3.22912476388581,2.12784,0.38036,0.4032,0.05984,6.83500090903057,0.1515,634,4.3,3.3,2.2,0.439768589216492
"CUNDINAMARCA","GRANADA","Uchuva","No indica","Bueno","No cuenta con riego",4.63,13.4711352381048,15.7577114289682,28.7222776668884,1.26779654827565,0.992805439828245,1.86576,0.27756,0.1408,0.06528,3.61719654827565,0.729725,61.3,7,7.4,5.6,0.562130467128705
"CUNDINAMARCA","GRANADA","Uchuva","No indica","Bueno","No cuenta con riego",5.22,19.3540940419436,53.5987057353145,25.1183743623863,0.392413217323417,0.220623431072943,5.2416,0.88408,0.272,0.0544,6.84449321732342,0.74235,85,10.2,7.2,19.7,0.31740671130428
"CUNDINAMARCA","SAN BERNARDO","Uchuva","No indica","Bueno","No cuenta con riego",5.38,5.17896473364616,548.660297180947,9.7324794854735,0.563465132566957,0.100283377760429,7.71264,0.76072,0.48,0.05984,9.57666513256696,0.65145,67.8,6.2,3.5,6.1,0.70896472062336
"CUNDINAMARCA","SAN BERNARDO","Uchuva","No indica","Bueno","No cuenta con riego",5.95,11.3420644329059,517.789584779892,25.5342093590597,0.1326,0,12.61728,1.44948,0.7744,0.136,15.10976,1.517525,35.4,5.6,2,16.6,1.78574924625083
"NARIÑO","BORRAR","Uchuva","No indica","Bueno","No cuenta con riego",5.67,16.2725441923138,47.0996083877239,14.7224994455533,0.3774,0.0792,5.72832,1.30556,1.1328,0.0544,8.59848,0.45955,648,6.1,10.6,10.2,0.684492345040918
"NARIÑO","PASTO","Uchuva","No indica","Bueno","No cuenta con riego",5.35,4.84279565914108,451.173836967088,8.20775116433799,0.150928160509006,0,6.85152,1.66536,1.1136,0.05984,9.84124816050901,0.992325,94.2,3.7,13.8,8.7,0.31740671130428
"NARIÑO","PUERRES","Uchuva","No indica","Bueno","No cuenta con riego",5.36,4.39457022646764,418.678350229135,8.90080949212686,0.271670688916212,0,7.00128,1.42892,1.0944,0.05984,9.85611068891621,0.78275,79.4,3.8,23.5,5.1,0.341879086886722
"NARIÑO","IPIALES","Uchuva","No indica","Bueno","No cuenta con riego",4.62,4.39457022646764,443.0499652826,54.8999223774673,0.412536972057951,0.280793457729201,3.9312,1.51116,1.8816,0.07072,7.80721697205795,1.542775,484,3.3,12.1,5.4,0.929216100865343
"NARIÑO","PUERRES","Uchuva","No indica","Bueno","No cuenta con riego",5.03,3.89031661471002,290.32117761422,15.9700044355733,0.422598849425218,0.250708444401072,4.23072,0.89436,0.9408,0.05984,6.54831884942522,0.55045,82.7,3.2,27.9,4.4,0.757909471788245
"CUNDINAMARCA","SILVANIA","No indica","Pendiente","Regular","No indica",5.14,2.26549942126881,4.85547562838495,4.32662452872034,1.16717777460298,1.08306047981263,3.744,1.8504,0.1088,0.08704,6.95741777460298,0.08585,98.9,3.5,4.4,2.8,0.170572457809624
"CUNDINAMARCA","SILVANIA","No indica","Pendiente","Regular","No indica",4.94,2.82578121211061,6.22028607137898,2.9405078731426,4.45741167369932,3.61020159937543,3.03264,1.72704,0.1504,0.04352,9.41101167369932,0.05555,303,2.5,9.3,3.2,0.195044833392067
"ANTIOQUIA","DONMATÍAS","Pastos-Kikuyo","Pendiente","Bueno","No cuenta con riego",5.41,8.91131617305126,60.4469076265039,2.35118269733403,0.30378826736652,0.167495581713072,2.84544,1.8504,0.9472,0.07072,6.01754826736652,0.43935,440,6,8.6,54,0.386395209131186
"ANTIOQUIA","DONMATÍAS","Pastos-Kikuyo","Pendiente","Bueno","No cuenta con riego",4.11,6.65175440926832,1.43037394632182,6.92515028750653,5.300581492671,4.5642546016812,0.14976,0.11308,0.0672,0.02176,5.652381492671,0.202,1422,3.7,2.3,2.8,0.175198993767365
"ANTIOQUIA","DONMATÍAS","Pastos-Kikuyo","Pendiente","Regular","No cuenta con riego",4.9,12.131191686442,207.680955501638,26.6912245164663,0.827561142136382,0.460612849710947,4.41792,1.66536,0.6016,0.03808,7.55052114213638,0.800425,1530,9.3,10.9,19,0.433327701434257
"ANTIOQUIA","DONMATÍAS","Pastos-Kikuyo","Pendiente","Bueno","No cuenta con riego",4.43,8.00749146753808,0.728005202731434,3.49467459487716,3.05883358865599,2.62758693812381,0.47424,0.21588,0.1088,0.07072,3.92847358865599,0.2929,766,4.6,3.9,3.9,0.315996470676579
"ANTIOQUIA","DONMATÍAS","Pastos-Kikuyo","Pendiente","Regular","No cuenta con riego",5.1,9.87162992265901,57.1106560944496,14.4395256142185,0.439969214806684,0.324522689569076,3.07008,1.05884,0.3264,0.0816,4.97688921480668,0.5656,973,7.2,6.6,28.7,0.245597732221972
"ANTIOQUIA","DONMATÍAS","Pastos-Kikuyo","Pendiente","Regular","No cuenta con riego",4.82,13.4869287447117,227.645787038195,5.12823444851019,1.1313494095029,0.847946382422425,3.89376,1.42892,0.4448,0.06528,6.9641094095029,1.265025,980,8.7,19.6,23,0.292530224525043
"ANTIOQUIA","DONMATÍAS","Pastos-Kikuyo","Pendiente","Bueno","No cuenta con riego",5.19,14.2212863179412,1.00895270016759,6.27172634605332,1.36180947440164,1.19340601970563,0.94224,0.86352,0.7872,0.05984,4.01460947440164,0.58075,731,1.7,1.9,2,0.175198993767365
"ANTIOQUIA","DONMATÍAS","Pastos-Kikuyo","Pendiente","Bueno","No cuenta con riego",4.55,14.108308229752,1.74643988093749,4.80152247778359,3.59308192092125,3.09866826169182,0.3744,0.13364,0.08,0.04352,4.22464192092125,0.260075,704,1.8,1.5,2.7,0.292530224525043
"ANTIOQUIA","DONMATÍAS","Pastos-Kikuyo","Pendiente","Bueno","No cuenta con riego",5.04,19.0228550659799,8.7876865354311,17.0532213800314,2.00081238162087,1.67495581713072,1.27296,0.771,0.6688,0.0816,4.79517238162087,0.477225,809,2.5,3.8,9.9,0.292530224525043
"META","MESETAS","Pastos-brachiaria","Ondulado","Regular","No cuenta con riego",5,6.19984205651173,2.19454910568346,3.65803058024046,4.88156319285511,4.13504717354145,1.05456,0.60652,0.304,0.03264,6.87928319285511,0.0808,550,2.3,25.8,1,0.151732747615829
"HUILA","PALERMO","Pastos","Ondulado","Bueno","No indica",5.13,0.720404779338096,1.64108456939893,2.51453868269733,0.219984607403342,0.157027107856005,3.15744,1.12052,0.2752,0.15776,4.93090460740334,0.260075,45.3,3.4,238,0.9,0.151732747615829
"HUILA","PALERMO","Pastos","Ondulado","Bueno","No indica",5.42,2.69752132264817,10.034391055304,4.47481050705698,0.345690097348109,0.261711846426674,4.53024,0.95604,0.1856,0.06528,6.08285009734811,0.143925,295,2.5,6.7,1.7,0.292530224525043
